Type,Date,Time,Latitude,Longitude,Datetime,hour,is_night,crime_weight,time_weight,risk_score
Assault,14/09/2015,19:45,12.90620929,77.53659557,2015-09-14 19:45:00,19,1,3.0,1.5,4.5
Assault,15/09/2015,16:04,12.89062558,77.56405571,2015-09-15 16:04:00,16,0,3.0,1.0,3.0
Assault,27/09/2015,21:15,12.88045896,77.56403544,2015-09-27 21:15:00,21,1,3.0,1.5,4.5
Assault,19/09/2015,15:10,12.91390096,77.55882025,2015-09-19 15:10:00,15,0,3.0,1.0,3.0
Assault,29/08/2015,13:00,12.89528068,77.55067452,2015-08-29 13:00:00,13,0,3.0,1.0,3.0
Assault,06/10/2015,17:30,12.89071518,77.5768453,2015-10-06 17:30:00,17,0,3.0,1.0,3.0
Assault,07/10/2015,11:40,12.9154534,77.54004271,2015-10-07 11:40:00,11,0,3.0,1.0,3.0
Assault,08/10/2015,23:30,12.9154534,77.54004271,2015-10-08 23:30:00,23,1,3.0,1.5,4.5
Assault,08/10/2015,17:10,12.89071518,77.5768453,2015-10-08 17:10:00,17,0,3.0,1.0,3.0
Assault,11/10/2015,10:00,12.89071518,77.5768453,2015-10-11 10:00:00,10,0,3.0,1.0,3.0
Assault,15/10/2015,20:00,12.88211726,77.55729374,2015-10-15 20:00:00,20,1,3.0,1.5,4.5
Assault,18/10/2015,18:50,12.89637642,77.54752793,2015-10-18 18:50:00,18,0,3.0,1.0,3.0
Assault,18/10/2015,14:00,12.89637642,77.54752793,2015-10-18 14:00:00,14,0,3.0,1.0,3.0
Assault,30/10/2015,12:00,12.90108207,77.54753806,2015-10-30 12:00:00,12,0,3.0,1.0,3.0
Assault,04/11/2015,15:30,12.91641215,77.55006231,2015-11-04 15:30:00,15,0,3.0,1.0,3.0
Assault,04/11/2015,10:00,12.90862205,77.55531561,2015-11-04 10:00:00,10,0,3.0,1.0,3.0
Assault,28/11/2015,22:00,12.89033243,77.56334831,2015-11-28 22:00:00,22,1,3.0,1.5,4.5
Assault,11/12/2015,16:00,12.90552889,77.55685074,2015-12-11 16:00:00,16,0,3.0,1.0,3.0
Assault,15/12/2015,17:00,12.88242852,77.55732835,2015-12-15 17:00:00,17,0,3.0,1.0,3.0
Assault,15/12/2015,21:20,12.88242852,77.55732835,2015-12-15 21:20:00,21,1,3.0,1.5,4.5
Assault,25/12/2015,10:30,12.88242852,77.55732835,2015-12-25 10:30:00,10,0,3.0,1.0,3.0
Assault,30/12/2015,13:20,12.91766067,77.54218713,2015-12-30 13:20:00,13,0,3.0,1.0,3.0
Assault,31/12/2015,20:45,12.86938358,77.58391056,2015-12-31 20:45:00,20,1,3.0,1.5,4.5
Assault,31/12/2015,23:50,12.90552889,77.55685074,2015-12-31 23:50:00,23,1,3.0,1.5,4.5
Assault,07/01/2016,15:15,12.91390096,77.55882025,2016-01-07 15:15:00,15,0,3.0,1.0,3.0
Assault,22/01/2016,18:00,12.89050892,77.57361002,2016-01-22 18:00:00,18,0,3.0,1.0,3.0
Assault,08/02/2016,15:30,12.8887116,77.57377343,2016-02-08 15:30:00,15,0,3.0,1.0,3.0
Assault,10/02/2016,12:20,12.8656847,77.58241633,2016-02-10 12:20:00,12,0,3.0,1.0,3.0
Assault,15/02/2016,15:20,12.91081042,77.53771819,2016-02-15 15:20:00,15,0,3.0,1.0,3.0
Assault,16/02/2016,18:00,12.8967726,77.5445644,2016-02-16 18:00:00,18,0,3.0,1.0,3.0
Assault,18/02/2016,22:30,12.91429834,77.55075847,2016-02-18 22:30:00,22,1,3.0,1.5,4.5
Assault,23/02/2016,7:10,12.91688388,77.54201107,2016-02-23 07:10:00,7,0,3.0,1.0,3.0
Assault,02/03/2016,9:30,12.8656847,77.58241633,2016-03-02 09:30:00,9,0,3.0,1.0,3.0
Assault,13/03/2016,14:40,12.91739661,77.54533797,2016-03-13 14:40:00,14,0,3.0,1.0,3.0
Assault,14/03/2016,10:00,12.8887116,77.57377343,2016-03-14 10:00:00,10,0,3.0,1.0,3.0
Assault,22/03/2016,18:30,12.91242363,77.54851768,2016-03-22 18:30:00,18,0,3.0,1.0,3.0
Assault,25/03/2016,16:00,12.90868716,77.54411899,2016-03-25 16:00:00,16,0,3.0,1.0,3.0
Assault,29/03/2016,20:45,12.9158664,77.53979815,2016-03-29 20:45:00,20,1,3.0,1.5,4.5
Assault,01/04/2016,18:30,12.86717163,77.58310043,2016-04-01 18:30:00,18,0,3.0,1.0,3.0
Assault,09/04/2016,18:30,12.89572496,77.5719447,2016-04-09 18:30:00,18,0,3.0,1.0,3.0
Assault,28/04/2016,9:30,12.91081042,77.53771819,2016-04-28 09:30:00,9,0,3.0,1.0,3.0
Assault,02/05/2016,17:30,12.91242457,77.53558039,2016-05-02 17:30:00,17,0,3.0,1.0,3.0
Assault,13/05/2016,7:50,12.91084893,77.53745649,2016-05-13 07:50:00,7,0,3.0,1.0,3.0
Assault,24/05/2016,12:50,12.88864991,77.5613003,2016-05-24 12:50:00,12,0,3.0,1.0,3.0
Assault,30/05/2016,12:50,12.88350116,77.56902319,2016-05-30 12:50:00,12,0,3.0,1.0,3.0
Assault,02/06/2016,13:00,12.8833525,77.55998912,2016-06-02 13:00:00,13,0,3.0,1.0,3.0
Assault,14/06/2016,15:30,12.88496438,77.55767556,2016-06-14 15:30:00,15,0,3.0,1.0,3.0
Assault,16/06/2016,11:00,12.9072655,77.53613997,2016-06-16 11:00:00,11,0,3.0,1.0,3.0
Assault,20/06/2016,11:45,12.91242363,77.54851768,2016-06-20 11:45:00,11,0,3.0,1.0,3.0
Assault,05/07/2016,11:30,12.89180481,77.55394005,2016-07-05 11:30:00,11,0,3.0,1.0,3.0
Assault,10/07/2016,14:30,12.90419243,77.54053594,2016-07-10 14:30:00,14,0,3.0,1.0,3.0
Assault,20/07/2016,18:15,12.89572496,77.5719447,2016-07-20 18:15:00,18,0,3.0,1.0,3.0
Assault,28/07/2016,10:45,12.9067446,77.5437391,2016-07-28 10:45:00,10,0,3.0,1.0,3.0
Assault,28/07/2016,13:15,12.8776868,77.58071703,2016-07-28 13:15:00,13,0,3.0,1.0,3.0
Assault,28/07/2016,10:30,12.8776868,77.58071703,2016-07-28 10:30:00,10,0,3.0,1.0,3.0
Assault,03/08/2016,14:00,12.88376625,77.56842522,2016-08-03 14:00:00,14,0,3.0,1.0,3.0
Assault,15/08/2016,10:40,12.91828297,77.55232885,2016-08-15 10:40:00,10,0,3.0,1.0,3.0
Assault,28/08/2016,12:15,12.91157239,77.53877462,2016-08-28 12:15:00,12,0,3.0,1.0,3.0
Assault,02/09/2016,13:00,12.88806808,77.56973981,2016-09-02 13:00:00,13,0,3.0,1.0,3.0
Assault,03/09/2016,14:00,12.9031545,77.5438607,2016-09-03 14:00:00,14,0,3.0,1.0,3.0
Assault,04/09/2016,20:15,12.9098892799034,77.5509633514439,2016-09-04 20:15:00,20,1,3.0,1.5,4.5
Assault,05/09/2016,21:10,12.88350116,77.56902319,2016-09-05 21:10:00,21,1,3.0,1.5,4.5
Assault,09/09/2016,22:45,12.90512329,77.54375125,2016-09-09 22:45:00,22,1,3.0,1.5,4.5
Assault,30/09/2016,8:00,12.9067446,77.5437391,2016-09-30 08:00:00,8,0,3.0,1.0,3.0
Assault,25/10/2016,15:00,12.90977693,77.55646166,2016-10-25 15:00:00,15,0,3.0,1.0,3.0
Assault,11/11/2016,20:00,12.91663814,77.56259702,2016-11-11 20:00:00,20,1,3.0,1.5,4.5
Assault,29/11/2016,11:00,12.91009902,77.55485809,2016-11-29 11:00:00,11,0,3.0,1.0,3.0
Assault,26/12/2016,11:35,12.911738,77.556877,2016-12-26 11:35:00,11,0,3.0,1.0,3.0
Assault,15/01/2017,12:15,12.88292452,77.58206937,2017-01-15 12:15:00,12,0,3.0,1.0,3.0
Assault,22/01/2017,13:00,12.88023219,77.57384591,2017-01-22 13:00:00,13,0,3.0,1.0,3.0
Assault,28/01/2017,14:00,13.00748497,77.56788031,2017-01-28 14:00:00,14,0,3.0,1.0,3.0
Assault,30/01/2017,18:00,12.89021991,77.56305833,2017-01-30 18:00:00,18,0,3.0,1.0,3.0
Assault,31/01/2017,17:00,12.88056739,77.56692379,2017-01-31 17:00:00,17,0,3.0,1.0,3.0
Assault,06/02/2017,9:00,12.9144943,77.55021425,2017-02-06 09:00:00,9,0,3.0,1.0,3.0
Assault,02/03/2017,9:30,12.8952806790666,77.5506745177223,2017-03-02 09:30:00,9,0,3.0,1.0,3.0
Assault,05/03/2017,18:30,12.88339446,77.55687281,2017-03-05 18:30:00,18,0,3.0,1.0,3.0
Assault,23/03/2017,9:00,12.90977693,77.55646166,2017-03-23 09:00:00,9,0,3.0,1.0,3.0
Assault,29/03/2017,10:15,12.88292452,77.58206937,2017-03-29 10:15:00,10,0,3.0,1.0,3.0
Assault,12/04/2017,12:20,12.88292452,77.58206937,2017-04-12 12:20:00,12,0,3.0,1.0,3.0
Assault,19/05/2017,15:30,12.911738,77.556877,2017-05-19 15:30:00,15,0,3.0,1.0,3.0
Assault,06/06/2017,11:30,12.90623249,77.54272573,2017-06-06 11:30:00,11,0,3.0,1.0,3.0
Assault,18/07/2017,14:40,12.88255509,77.5563552,2017-07-18 14:40:00,14,0,3.0,1.0,3.0
Assault,24/08/2017,20:15,12.88211726,77.55729374,2017-08-24 20:15:00,20,1,3.0,1.5,4.5
Assault,28/08/2017,13:00,12.90419243,77.54053594,2017-08-28 13:00:00,13,0,3.0,1.0,3.0
Assault,02/09/2017,11:10,12.89189796,77.55236918,2017-09-02 11:10:00,11,0,3.0,1.0,3.0
Assault,19/09/2017,15:00,12.88255509,77.5563552,2017-09-19 15:00:00,15,0,3.0,1.0,3.0
Assault,19/09/2017,18:30,12.89246857,77.57540769,2017-09-19 18:30:00,18,0,3.0,1.0,3.0
Assault,03/10/2017,10:00,12.9057223,77.53558126,2017-10-03 10:00:00,10,0,3.0,1.0,3.0
Assault,12/10/2017,20:15,12.89246857,77.57540769,2017-10-12 20:15:00,20,1,3.0,1.5,4.5
Assault,18/10/2017,13:00,12.905759,77.542703,2017-10-18 13:00:00,13,0,3.0,1.0,3.0
Assault,31/10/2017,18:30,12.91828297,77.55232885,2017-10-31 18:30:00,18,0,3.0,1.0,3.0
Assault,23/11/2017,18:30,12.91688388,77.54201107,2017-11-23 18:30:00,18,0,3.0,1.0,3.0
Assault,01/12/2017,9:00,12.91945321,77.54680384,2017-12-01 09:00:00,9,0,3.0,1.0,3.0
Assault,11/12/2017,11:00,12.88858018,77.56120326,2017-12-11 11:00:00,11,0,3.0,1.0,3.0
Assault,12/12/2017,7:00,12.9069823,77.552059,2017-12-12 07:00:00,7,0,3.0,1.0,3.0
Assault,22/12/2017,10:00,12.88948381,77.56232091,2017-12-22 10:00:00,10,0,3.0,1.0,3.0
Assault,27/12/2017,11:15,12.91147627,77.5401234,2017-12-27 11:15:00,11,0,3.0,1.0,3.0
Assault,07/01/2018,13:00,12.90471042,77.54488816,2018-01-07 13:00:00,13,0,3.0,1.0,3.0
Assault,13/01/2018,11:15,12.91424733,77.54961937,2018-01-13 11:15:00,11,0,3.0,1.0,3.0
Assault,13/01/2018,18:30,12.9031545,77.5438607,2018-01-13 18:30:00,18,0,3.0,1.0,3.0
Assault,14/01/2018,11:15,12.9145439,77.54016178,2018-01-14 11:15:00,11,0,3.0,1.0,3.0
Assault,30/01/2018,11:15,12.90773892,77.53628814,2018-01-30 11:15:00,11,0,3.0,1.0,3.0
Assault,10/02/2018,11:15,12.88948381,77.56232091,2018-02-10 11:15:00,11,0,3.0,1.0,3.0
Assault,21/02/2018,18:30,12.91031858,77.5563932,2018-02-21 18:30:00,18,0,3.0,1.0,3.0
Assault,21/02/2018,20:00,12.89200041,77.57428171,2018-02-21 20:00:00,20,1,3.0,1.5,4.5
Assault,09/03/2018,9:00,12.90989234,77.55673516,2018-03-09 09:00:00,9,0,3.0,1.0,3.0
Assault,21/03/2018,9:40,12.88023219,77.57384591,2018-03-21 09:40:00,9,0,3.0,1.0,3.0
Assault,13/04/2018,9:00,12.91424733,77.54961937,2018-04-13 09:00:00,9,0,3.0,1.0,3.0
Assault,23/04/2018,10:00,12.91688388,77.54201107,2018-04-23 10:00:00,10,0,3.0,1.0,3.0
Assault,16/05/2018,11:15,12.90809631,77.54853759,2018-05-16 11:15:00,11,0,3.0,1.0,3.0
Assault,22/05/2018,13:00,12.89020726,77.56311454,2018-05-22 13:00:00,13,0,3.0,1.0,3.0
Assault,29/07/2018,20:15,12.91564682,77.53910415,2018-07-29 20:15:00,20,1,3.0,1.5,4.5
Assault,08/08/2018,9:00,12.90545457,77.54187553,2018-08-08 09:00:00,9,0,3.0,1.0,3.0
Assault,22/08/2018,11:00,12.90353394,77.54124559,2018-08-22 11:00:00,11,0,3.0,1.0,3.0
Assault,22/08/2018,18:30,12.90353394,77.54124559,2018-08-22 18:30:00,18,0,3.0,1.0,3.0
Assault,24/08/2018,9:00,12.88010332,77.57426142,2018-08-24 09:00:00,9,0,3.0,1.0,3.0
Assault,24/08/2018,9:00,12.89638857,77.54451167,2018-08-24 09:00:00,9,0,3.0,1.0,3.0
Assault,29/08/2018,9:00,12.905759,77.5427,2018-08-29 09:00:00,9,0,3.0,1.0,3.0
Assault,19/11/2018,10:00,12.89025011,77.58218798,2018-11-19 10:00:00,10,0,3.0,1.0,3.0
Assault,23/11/2018,13:00,12.88992359,77.58079977,2018-11-23 13:00:00,13,0,3.0,1.0,3.0
Assault,14/12/2018,18:30,12.91563196,77.55525352,2018-12-14 18:30:00,18,0,3.0,1.0,3.0
Assault,18/12/2018,9:00,12.90836274,77.55368473,2018-12-18 09:00:00,9,0,3.0,1.0,3.0
Assault,06/01/2019,9:00,12.91242363,77.54851768,2019-01-06 09:00:00,9,0,3.0,1.0,3.0
Assault,06/01/2019,11:15,12.91242363,77.54851768,2019-01-06 11:15:00,11,0,3.0,1.0,3.0
Assault,23/01/2019,9:00,12.90108207,77.54753806,2019-01-23 09:00:00,9,0,3.0,1.0,3.0
Assault,28/01/2019,13:00,12.88292452,77.58206937,2019-01-28 13:00:00,13,0,3.0,1.0,3.0
Assault,30/01/2019,20:15,12.9060275,77.54555561,2019-01-30 20:15:00,20,1,3.0,1.5,4.5
Assault,22/02/2019,10:00,12.91016458,77.53811823,2019-02-22 10:00:00,10,0,3.0,1.0,3.0
Assault,26/02/2019,9:00,12.9057223,77.53558126,2019-02-26 09:00:00,9,0,3.0,1.0,3.0
Assault,05/03/2019,9:00,12.89594801,77.55219028,2019-03-05 09:00:00,9,0,3.0,1.0,3.0
Assault,11/03/2019,9:00,12.91412376,77.54086376,2019-03-11 09:00:00,9,0,3.0,1.0,3.0
Assault,11/03/2019,21:00,12.91641215,77.55006231,2019-03-11 21:00:00,21,1,3.0,1.5,4.5
Assault,18/03/2019,9:00,12.91390096,77.55882025,2019-03-18 09:00:00,9,0,3.0,1.0,3.0
Assault,19/03/2019,21:00,12.90505271,77.54189573,2019-03-19 21:00:00,21,1,3.0,1.5,4.5
Assault,22/03/2019,21:00,12.8836526,77.58177943,2019-03-22 21:00:00,21,1,3.0,1.5,4.5
Assault,25/03/2019,21:00,12.9144943,77.55021425,2019-03-25 21:00:00,21,1,3.0,1.5,4.5
Assault,29/03/2019,21:00,12.86717163,77.58310043,2019-03-29 21:00:00,21,1,3.0,1.5,4.5
Assault,08/04/2019,21:00,12.89200041,77.57428171,2019-04-08 21:00:00,21,1,3.0,1.5,4.5
Assault,08/04/2019,18:00,12.91548032,77.54962241,2019-04-08 18:00:00,18,0,3.0,1.0,3.0
Assault,11/04/2019,10:00,12.89825057,77.54800705,2019-04-11 10:00:00,10,0,3.0,1.0,3.0
Assault,20/04/2019,11:15,12.9057223,77.53558126,2019-04-20 11:15:00,11,0,3.0,1.0,3.0
Assault,25/04/2019,10:00,12.903573,77.543788,2019-04-25 10:00:00,10,0,3.0,1.0,3.0
Assault,04/05/2019,17:00,12.90860182,77.53621018,2019-05-04 17:00:00,17,0,3.0,1.0,3.0
Assault,14/05/2019,13:00,12.908367,77.541598,2019-05-14 13:00:00,13,0,3.0,1.0,3.0
Assault,14/05/2019,18:30,12.909619,77.549214,2019-05-14 18:30:00,18,0,3.0,1.0,3.0
Assault,27/06/2019,21:00,12.90699357,77.53582623,2019-06-27 21:00:00,21,1,3.0,1.5,4.5
Assault,01/07/2019,21:00,12.88376625,77.56842522,2019-07-01 21:00:00,21,1,3.0,1.5,4.5
Assault,10/07/2019,18:30,12.89157884,77.58142943,2019-07-10 18:30:00,18,0,3.0,1.0,3.0
Assault,05/08/2019,21:00,12.91429834,77.55075847,2019-08-05 21:00:00,21,1,3.0,1.5,4.5
Assault,06/08/2019,18:20,12.89025011,77.58218798,2019-08-06 18:20:00,18,0,3.0,1.0,3.0
Assault,22/08/2019,13:00,12.9057223,77.53558126,2019-08-22 13:00:00,13,0,3.0,1.0,3.0
Assault,09/09/2019,21:00,12.9057223,77.53558126,2019-09-09 21:00:00,21,1,3.0,1.5,4.5
Assault,11/09/2019,11:15,12.91564682,77.53910415,2019-09-11 11:15:00,11,0,3.0,1.0,3.0
Assault,11/11/2019,21:00,12.90797019,77.53636053,2019-11-11 21:00:00,21,1,3.0,1.5,4.5
Assault,29/11/2019,10:00,12.88292452,77.58206937,2019-11-29 10:00:00,10,0,3.0,1.0,3.0
Assault,15/12/2019,11:15,12.88292452,77.58206937,2019-12-15 11:15:00,11,0,3.0,1.0,3.0
Assault,18/01/2015,16:45,12.869623,77.561821,2015-01-18 16:45:00,16,0,3.0,1.0,3.0
Assault,28/01/2015,21:30,12.871692,77.54315,2015-01-28 21:30:00,21,1,3.0,1.5,4.5
Assault,28/01/2015,22:15,12.871191,77.543016,2015-01-28 22:15:00,22,1,3.0,1.5,4.5
Assault,11/02/2015,17:30,12.859118,77.572322,2015-02-11 17:30:00,17,0,3.0,1.0,3.0
Assault,22/02/2015,18:00,12.894204,77.54277,2015-02-22 18:00:00,18,0,3.0,1.0,3.0
Assault,08/03/2015,23:30,12.893191,77.542505,2015-03-08 23:30:00,23,1,3.0,1.5,4.5
Assault,13/03/2015,14:00,12.871628,77.561261,2015-03-13 14:00:00,14,0,3.0,1.0,3.0
Assault,14/03/2015,13:00,12.893554,77.538895,2015-03-14 13:00:00,13,0,3.0,1.0,3.0
Assault,22/03/2015,14:05,12.8698,77.555385,2015-03-22 14:05:00,14,0,3.0,1.0,3.0
Assault,26/03/2015,13:30,12.877426,77.539985,2015-03-26 13:30:00,13,0,3.0,1.0,3.0
Assault,26/03/2015,14:00,12.876958,77.539428,2015-03-26 14:00:00,14,0,3.0,1.0,3.0
Assault,15/04/2015,11:00,12.856172,77.555703,2015-04-15 11:00:00,11,0,3.0,1.0,3.0
Assault,19/04/2015,13:15,12.860333,77.523031,2015-04-19 13:15:00,13,0,3.0,1.0,3.0
Assault,24/04/2015,15:10,12.883543,77.547526,2015-04-24 15:10:00,15,0,3.0,1.0,3.0
Assault,29/04/2015,11:00,12.881747,77.546289,2015-04-29 11:00:00,11,0,3.0,1.0,3.0
Assault,03/04/2015,14:00,12.881747,77.546289,2015-04-03 14:00:00,14,0,3.0,1.0,3.0
Assault,08/05/2015,16:00,12.863652,77.555527,2015-05-08 16:00:00,16,0,3.0,1.0,3.0
Assault,19/05/2015,21:00,12.891342,77.523967,2015-05-19 21:00:00,21,1,3.0,1.5,4.5
Assault,22/05/2015,22:00,12.864784,77.55421,2015-05-22 22:00:00,22,1,3.0,1.5,4.5
Assault,26/05/2015,18:30,12.856018,77.564528,2015-05-26 18:30:00,18,0,3.0,1.0,3.0
Assault,26/05/2015,0:15,12.890073,77.542276,2015-05-26 00:15:00,0,1,3.0,1.5,4.5
Assault,01/06/2015,13:50,12.866266,77.543685,2015-06-01 13:50:00,13,0,3.0,1.0,3.0
Assault,06/06/2015,15:00,12.866541,77.567617,2015-06-06 15:00:00,15,0,3.0,1.0,3.0
Assault,08/06/2015,10:30,12.855414,77.565999,2015-06-08 10:30:00,10,0,3.0,1.0,3.0
Assault,03/07/2015,14:00,12.867267,77.543673,2015-07-03 14:00:00,14,0,3.0,1.0,3.0
Assault,09/07/2015,13:15,12.871688,77.555856,2015-07-09 13:15:00,13,0,3.0,1.0,3.0
Assault,13/08/2015,16:15,12.869293,77.572492,2015-08-13 16:15:00,16,0,3.0,1.0,3.0
Assault,01/09/2015,14:10,12.869297,77.525191,2015-09-01 14:10:00,14,0,3.0,1.0,3.0
Assault,14/09/2015,1:30,12.856072,77.576919,2015-09-14 01:30:00,1,1,3.0,1.5,4.5
Assault,21/09/2015,18:00,12.878058,77.511198,2015-09-21 18:00:00,18,0,3.0,1.0,3.0
Assault,30/09/2015,22:45,12.869635,77.534393,2015-09-30 22:45:00,22,1,3.0,1.5,4.5
Assault,01/10/2015,10:10,12.869635,77.534393,2015-10-01 10:10:00,10,0,3.0,1.0,3.0
Assault,29/10/2015,18:30,12.876895,77.545061,2015-10-29 18:30:00,18,0,3.0,1.0,3.0
Assault,2/11/2015,10:30,12.861869,77.558201,2015-11-02 10:30:00,10,0,3.0,1.0,3.0
Assault,02/11/2015,11:30,12.878629,77.545068,2015-11-02 11:30:00,11,0,3.0,1.0,3.0
Assault,03/11/2015,17:30,12.869541,77.546971,2015-11-03 17:30:00,17,0,3.0,1.0,3.0
Assault,19/11/2015,18:30,12.866147,77.546218,2015-11-19 18:30:00,18,0,3.0,1.0,3.0
Assault,08/12/2015,12:30,12.864551,77.542888,2015-12-08 12:30:00,12,0,3.0,1.0,3.0
Assault,08/12/2015,22:49,12.868749,77.542331,2015-12-08 22:49:00,22,1,3.0,1.5,4.5
Assault,10/01/2016,14:00,12.869944,77.549881,2016-01-10 14:00:00,14,0,3.0,1.0,3.0
Assault,04/02/2016,23:30,12.861122,77.549811,2016-02-04 23:30:00,23,1,3.0,1.5,4.5
Assault,19/03/2016,15:30,12.867781,77.542544,2016-03-19 15:30:00,15,0,3.0,1.0,3.0
Assault,20/03/2016,13:00,12.865478,77.541168,2016-03-20 13:00:00,13,0,3.0,1.0,3.0
Assault,21/03/2016,13:15,12.865221,77.543077,2016-03-21 13:15:00,13,0,3.0,1.0,3.0
Assault,23/03/2016,23:30,12.86611,77.546988,2016-03-23 23:30:00,23,1,3.0,1.5,4.5
Assault,25/03/2016,20:00,12.879408,77.545308,2016-03-25 20:00:00,20,1,3.0,1.5,4.5
Assault,02/04/2016,17:00,12.864789,77.541129,2016-04-02 17:00:00,17,0,3.0,1.0,3.0
Assault,04/04/2016,12:00,12.8661,77.54678,2016-04-04 12:00:00,12,0,3.0,1.0,3.0
Assault,07/04/2016,16:00,12.864977,77.546611,2016-04-07 16:00:00,16,0,3.0,1.0,3.0
Assault,02/06/2016,10:30,12.86112,77.54997,2016-06-02 10:30:00,10,0,3.0,1.0,3.0
Assault,19/06/2016,16:00,12.868478,77.546611,2016-06-19 16:00:00,16,0,3.0,1.0,3.0
Assault,21/06/2016,20:00,12.876147,77.546997,2016-06-21 20:00:00,20,1,3.0,1.5,4.5
Assault,29/06/2016,21:15,12.862001,77.54811,2016-06-29 21:15:00,21,1,3.0,1.5,4.5
Assault,18/07/2016,14:30,12.866147,77.548811,2016-07-18 14:30:00,14,0,3.0,1.0,3.0
Assault,18/07/2016,14:30,12.879147,77.541197,2016-07-18 14:30:00,14,0,3.0,1.0,3.0
Assault,24/7/2016,11:00,12.863331,77.548994,2016-07-24 11:00:00,11,0,3.0,1.0,3.0
Assault,25/07/2016,21:30,12.864778,77.544617,2016-07-25 21:30:00,21,1,3.0,1.5,4.5
Assault,11/08/2016,18:30,12.869714,77.548791,2016-08-11 18:30:00,18,0,3.0,1.0,3.0
Assault,06/09/2016,16:00,12.861174,77.5463271,2016-09-06 16:00:00,16,0,3.0,1.0,3.0
Assault,13/09/2016,18:00,12.863971,77.548741,2016-09-13 18:00:00,18,0,3.0,1.0,3.0
Assault,28/9/2016,9:00,12.869108,77.545478,2016-09-28 09:00:00,9,0,3.0,1.0,3.0
Assault,07/10/2016,10:30,12.863974,77.542119,2016-10-07 10:30:00,10,0,3.0,1.0,3.0
Assault,24/10/2016,0:15,12.862397,77.542974,2016-10-24 00:15:00,0,1,3.0,1.5,4.5
Assault,29/10/2016,14:30,12.862674,77.541191,2016-10-29 14:30:00,14,0,3.0,1.0,3.0
Assault,03/11/2016,11:15,12.863971,77.541228,2016-11-03 11:15:00,11,0,3.0,1.0,3.0
Assault,06/11/2016,16:30,12.867448,77.543691,2016-11-06 16:30:00,16,0,3.0,1.0,3.0
Assault,07/11/2016,22:00,12.861587,77.543947,2016-11-07 22:00:00,22,1,3.0,1.5,4.5
Assault,09/11/2016,22:00,12.862551,77.543557,2016-11-09 22:00:00,22,1,3.0,1.5,4.5
Assault,14/11/2016,23:00,12.865517,77.543381,2016-11-14 23:00:00,23,1,3.0,1.5,4.5
Assault,16/11/2016,11:00,12.869417,77.547194,2016-11-16 11:00:00,11,0,3.0,1.0,3.0
Assault,16/11/2016,12:00,12.866221,77.543187,2016-11-16 12:00:00,12,0,3.0,1.0,3.0
Assault,15/11/2016,17:00,12.862947,77.568471,2016-11-15 17:00:00,17,0,3.0,1.0,3.0
Assault,18/11/2016,16:30,12.876178,77.542841,2016-11-18 16:30:00,16,0,3.0,1.0,3.0
Assault,29/11/2016,10:00,12.862178,77.541884,2016-11-29 10:00:00,10,0,3.0,1.0,3.0
Assault,05/01/2016,10:00,12.861578,77.542134,2016-01-05 10:00:00,10,0,3.0,1.0,3.0
Assault,06/01/2017,11:30,12.863971,77.541557,2017-01-06 11:30:00,11,0,3.0,1.0,3.0
Assault,10/01/2017,21:30,12.861874,77.541977,2017-01-10 21:30:00,21,1,3.0,1.5,4.5
Assault,18/01/2017,12:00,12.869871,77.543378,2017-01-18 12:00:00,12,0,3.0,1.0,3.0
Assault,29/01/2017,3:30,12.861578,77.549557,2017-01-29 03:30:00,3,1,3.0,1.5,4.5
Assault,19/02/2017,21:00,12.866114,77.543448,2017-02-19 21:00:00,21,1,3.0,1.5,4.5
Assault,13/03/2017,14:15,12.869594,77.5436217,2017-03-13 14:15:00,14,0,3.0,1.0,3.0
Assault,28/03/2017,9:05,12.866178,77.543947,2017-03-28 09:05:00,9,0,3.0,1.0,3.0
Assault,04/04/2017,9:30,12.8621781,77.543319,2017-04-04 09:30:00,9,0,3.0,1.0,3.0
Assault,02/05/2017,17:00,12.8665478,77.546781,2017-05-02 17:00:00,17,0,3.0,1.0,3.0
Assault,25/05/2017,3:00,12.862178,77.545443,2017-05-25 03:00:00,3,1,3.0,1.5,4.5
Assault,25/06/2017,20:20,12.861287,77.546719,2017-06-25 20:20:00,20,1,3.0,1.5,4.5
Assault,04/08/2017,10:00,12.865547,77.543994,2017-08-04 10:00:00,10,0,3.0,1.0,3.0
Assault,24/09/2017,15:35,12.863388,77.5415478,2017-09-24 15:35:00,15,0,3.0,1.0,3.0
Assault,03/10/2017,21:00,12.878478,77.542174,2017-10-03 21:00:00,21,1,3.0,1.5,4.5
Assault,12/10/2017,12:00,12.862881,77.544487,2017-10-12 12:00:00,12,0,3.0,1.0,3.0
Assault,17/10/2017,17:00,12.861278,77.543957,2017-10-17 17:00:00,17,0,3.0,1.0,3.0
Assault,24/10/2017,17:00,12.861478,77.568457,2017-10-24 17:00:00,17,0,3.0,1.0,3.0
Assault,08/11/2017,23:00,12.878781,77.546147,2017-11-08 23:00:00,23,1,3.0,1.5,4.5
Assault,26/11/2017,23:15,12.8621789,77.542144,2017-11-26 23:15:00,23,1,3.0,1.5,4.5
Assault,05/12/2017,16:00,12.861947,77.54,2017-12-05 16:00:00,16,0,3.0,1.0,3.0
Assault,10/12/2017,10:30,12.863447,77.54,2017-12-10 10:30:00,10,0,3.0,1.0,3.0
